Latitude (decimal degrees):	49.220
Longitude (decimal degrees):	-123.055
Elevation (m):	99
Radiation database:	PVGIS-NSRDB


Slope: 36 deg. (optimum)
Azimuth: 10 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130926:0500,0.0,0.0,0.0,0.0,0.0,12.87,0.62,0.0
20130926:0600,0.0,0.0,0.0,0.0,0.0,12.52,0.28,0.0
20130926:0700,0.0,0.0,0.0,0.0,0.0,9.32,1.52,0.0
20130926:0800,0.0,0.0,0.0,0.0,0.0,8.83,1.79,0.0
20130926:0900,0.0,0.0,0.0,0.0,0.0,8.24,1.93,0.0
20130926:1000,0.0,0.0,0.0,0.0,0.0,8.0,1.93,0.0
20130926:1100,0.0,0.0,0.0,0.0,0.0,7.94,1.52,0.0
20130926:1200,0.0,0.0,0.0,0.0,0.0,8.4,1.17,0.0
20130926:1300,0.0,0.0,0.0,0.0,0.0,8.09,1.24,0.0
20130926:1400,0.0,0.0,0.0,0.0,0.0,7.4,1.45,0.0
20130926:1500,48.94,54.32,38.64,2.0,8.38,8.02,1.17,0.0
20130926:1600,251.29,245.31,72.76,5.17,17.7,10.25,0.34,0.0
20130926:1700,455.6,457.02,95.98,8.19,26.14,12.09,0.62,0.0
20130926:1800,611.45,642.13,110.96,10.6,33.1,13.27,0.97,0.0
20130926:1900,711.24,774.39,121.25,12.17,37.83,13.5,0.9,0.0
20130926:2000,766.63,838.53,126.89,12.74,39.62,14.32,1.66,0.0
20130926:2100,766.28,829.92,126.6,12.27,38.14,14.85,2.28,0.0
20130926:2200,697.98,743.56,122.81,10.78,33.67,15.0,1.93,0.0
20130926:2300,577.34,592.47,112.87,8.45,26.89,15.11,1.86,0.0
20130927:0000,404.5,395.24,96.4,5.49,18.2,14.9,1.79,0.0
20130927:0100,174.72,168.11,63.04,2.29,8.95,14.35,1.45,0.0
20130927:0200,0.0,0.0,0.0,0.0,0.0,13.38,1.59,0.0
20130927:0300,0.0,0.0,0.0,0.0,0.0,12.2,2.14,0.0
20130927:0400,0.0,0.0,0.0,0.0,0.0,11.4,2.55,0.0
20130927:0500,0.0,0.0,0.0,0.0,0.0,11.0,2.76,0.0
20130927:0600,0.0,0.0,0.0,0.0,0.0,10.89,2.97,0.0
20130927:0700,0.0,0.0,0.0,0.0,0.0,10.77,3.52,0.0
20130927:0800,0.0,0.0,0.0,0.0,0.0,10.84,3.38,0.0
20130927:0900,0.0,0.0,0.0,0.0,0.0,10.83,3.24,0.0
20130927:1000,0.0,0.0,0.0,0.0,0.0,10.94,2.83,0.0
20130927:1100,0.0,0.0,0.0,0.0,0.0,10.95,2.69,0.0
20130927:1200,0.0,0.0,0.0,0.0,0.0,11.0,2.76,0.0
20130927:1300,0.0,0.0,0.0,0.0,0.0,11.05,2.34,0.0
20130927:1400,0.0,0.0,0.0,0.0,0.0,10.7,2.28,0.0
20130927:1500,8.58,0.0,20.73,0.45,8.14,10.44,2.41,0.0
20130927:1600,50.8,0.0,73.92,1.61,17.44,10.56,3.03,0.0
20130927:1700,35.66,0.0,55.89,1.22,25.86,10.56,3.59,0.0
20130927:1800,46.24,0.0,68.51,1.49,32.78,10.52,3.79,0.0
20130927:1900,53.74,0.0,77.52,1.69,37.47,11.14,3.17,0.0
20130927:2000,10.4,0.0,23.44,0.51,39.23,11.12,3.45,0.0
20130927:2100,9.76,0.0,22.54,0.49,37.74,11.34,3.38,0.0
20130927:2200,43.63,0.0,65.8,1.43,33.27,11.95,3.52,0.0
20130927:2300,58.99,0.0,83.83,1.82,26.51,11.74,3.31,0.0
20130928:0000,52.04,0.0,75.72,1.65,17.83,11.74,3.1,0.0
20130928:0100,0.0,0.0,5.41,0.12,8.59,11.65,2.97,0.0
20130928:0200,0.0,0.0,0.0,0.0,0.0,11.33,3.1,0.0
20130928:0300,0.0,0.0,0.0,0.0,0.0,11.15,3.38,0.0
20130928:0400,0.0,0.0,0.0,0.0,0.0,10.93,3.17,0.0
20130928:0500,0.0,0.0,0.0,0.0,0.0,11.2,3.03,0.0
20130928:0600,0.0,0.0,0.0,0.0,0.0,11.36,3.03,0.0
20130928:0700,0.0,0.0,0.0,0.0,0.0,11.29,3.59,0.0
20130928:0800,0.0,0.0,0.0,0.0,0.0,11.14,3.93,0.0
20130928:0900,0.0,0.0,0.0,0.0,0.0,10.75,4.14,0.0
20130928:1000,0.0,0.0,0.0,0.0,0.0,10.54,4.07,0.0
20130928:1100,0.0,0.0,0.0,0.0,0.0,10.56,4.21,0.0
20130928:1200,0.0,0.0,0.0,0.0,0.0,10.76,5.03,0.0
20130928:1300,0.0,0.0,0.0,0.0,0.0,10.95,5.24,0.0
20130928:1400,0.0,0.0,0.0,0.0,0.0,11.12,5.17,0.0
20130928:1500,9.16,0.0,21.63,0.47,7.89,11.11,5.31,0.0
20130928:1600,19.71,0.0,36.06,0.78,17.18,11.17,5.17,0.0
20130928:1700,22.49,0.0,39.66,0.86,25.57,11.27,4.97,0.0
20130928:1800,36.26,0.0,56.79,1.23,32.45,11.6,6.07,0.0
20130928:1900,40.03,0.0,61.3,1.33,37.11,11.5,6.28,0.0
20130928:2000,48.31,0.0,71.21,1.55,38.84,11.84,6.76,0.0
20130928:2100,14.21,0.0,28.84,0.63,37.34,12.09,6.28,0.0
20130928:2200,40.61,0.0,62.2,1.35,32.88,12.31,6.07,0.0
20130928:2300,4.99,0.0,15.32,0.33,26.13,12.91,6.9,0.0
20130929:0000,30.84,0.0,50.48,1.1,17.47,13.21,6.48,0.0
20130929:0100,21.62,0.0,38.76,0.84,8.24,12.77,6.07,0.0
20130929:0200,0.0,0.0,0.0,0.0,0.0,12.47,5.45,0.0
20130929:0300,0.0,0.0,0.0,0.0,0.0,11.66,4.55,0.0
20130929:0400,0.0,0.0,0.0,0.0,0.0,11.4,4.34,0.0
20130929:0500,0.0,0.0,0.0,0.0,0.0,11.18,4.41,0.0
20130929:0600,0.0,0.0,0.0,0.0,0.0,10.88,4.97,0.0
20130929:0700,0.0,0.0,0.0,0.0,0.0,10.38,6.69,0.0
20130929:0800,0.0,0.0,0.0,0.0,0.0,10.35,6.69,0.0
20130929:0900,0.0,0.0,0.0,0.0,0.0,10.48,7.1,0.0
20130929:1000,0.0,0.0,0.0,0.0,0.0,10.42,6.97,0.0
20130929:1100,0.0,0.0,0.0,0.0,0.0,10.36,6.41,0.0
20130929:1200,0.0,0.0,0.0,0.0,0.0,10.48,6.28,0.0
20130929:1300,0.0,0.0,0.0,0.0,0.0,10.52,6.9,0.0
20130929:1400,0.0,0.0,0.0,0.0,0.0,10.61,7.1,0.0
20130929:1500,2.45,0.0,10.82,0.24,7.65,10.61,7.17,0.0
20130929:1600,125.16,55.27,105.61,3.0,16.92,10.62,7.31,0.0
20130929:1700,58.59,0.0,82.93,1.8,25.28,10.99,6.9,0.0
20130929:1800,55.27,0.0,79.32,1.72,32.13,11.73,6.76,0.0
20130929:1900,39.34,0.0,60.39,1.31,36.75,11.21,7.03,0.0
20130929:2000,101.47,0.0,131.61,2.86,38.46,11.15,7.1,0.0
20130929:2100,37.89,0.0,58.59,1.27,36.94,10.95,7.17,0.0
20130929:2200,37.16,0.0,57.69,1.25,32.49,10.83,7.1,0.0
20130929:2300,19.07,0.0,35.15,0.76,25.75,10.78,7.24,0.0
20130930:0000,1.09,0.0,8.11,0.18,17.1,10.68,7.72,0.0
20130930:0100,1.52,0.0,9.01,0.2,7.89,10.3,8.07,0.0
20130930:0200,0.0,0.0,0.0,0.0,0.0,9.73,8.34,0.0
20130930:0300,0.0,0.0,0.0,0.0,0.0,9.31,7.52,0.0
20130930:0400,0.0,0.0,0.0,0.0,0.0,9.48,6.9,0.0
20130930:0500,0.0,0.0,0.0,0.0,0.0,9.92,7.72,0.0
20130930:0600,0.0,0.0,0.0,0.0,0.0,9.84,7.79,0.0
20130930:0700,0.0,0.0,0.0,0.0,0.0,9.88,7.1,0.0
20130930:0800,0.0,0.0,0.0,0.0,0.0,9.86,6.97,0.0
20130930:0900,0.0,0.0,0.0,0.0,0.0,9.85,7.59,0.0
20130930:1000,0.0,0.0,0.0,0.0,0.0,9.5,8.07,0.0
20130930:1100,0.0,0.0,0.0,0.0,0.0,9.5,7.93,0.0
20130930:1200,0.0,0.0,0.0,0.0,0.0,9.6,7.66,0.0
20130930:1300,0.0,0.0,0.0,0.0,0.0,9.6,7.17,0.0
20130930:1400,0.0,0.0,0.0,0.0,0.0,9.5,6.28,0.0
20130930:1500,4.0,0.0,13.52,0.29,7.4,9.89,6.28,0.0
20130930:1600,3.46,0.0,12.62,0.27,16.66,10.36,5.93,0.0
20130930:1700,149.45,30.83,153.81,3.68,24.99,10.7,5.72,0.0
20130930:1800,212.35,48.16,205.56,4.96,31.8,10.75,5.79,0.0
20130930:1900,361.85,153.55,266.29,7.23,36.39,11.2,6.48,0.0
20130930:2000,367.81,148.76,279.14,7.39,38.07,11.39,5.86,0.0
20130930:2100,87.38,0.0,116.28,2.53,36.55,11.94,5.52,0.0
20130930:2200,515.9,373.89,224.59,8.13,32.1,11.55,5.66,0.0
20130930:2300,16.93,0.0,32.45,0.71,25.38,11.5,5.38,0.0
20131001:0000,0.0,0.0,3.61,0.08,16.74,11.21,5.17,0.0
20131001:0100,43.83,21.14,46.36,1.08,7.53,10.92,5.38,0.0
20131001:0200,0.0,0.0,0.0,0.0,0.0,9.88,5.38,0.0
20131001:0300,0.0,0.0,0.0,0.0,0.0,9.48,5.59,0.0
20131001:0400,0.0,0.0,0.0,0.0,0.0,9.13,5.59,0.0
20131001:0500,0.0,0.0,0.0,0.0,0.0,8.88,5.38,0.0
20131001:0600,0.0,0.0,0.0,0.0,0.0,9.0,5.24,0.0
20131001:0700,0.0,0.0,0.0,0.0,0.0,9.17,4.41,0.0
20131001:0800,0.0,0.0,0.0,0.0,0.0,8.77,4.07,0.0
20131001:0900,0.0,0.0,0.0,0.0,0.0,8.71,3.86,0.0
20131001:1000,0.0,0.0,0.0,0.0,0.0,8.6,4.41,0.0
20131001:1100,0.0,0.0,0.0,0.0,0.0,8.38,4.41,0.0
20131001:1200,0.0,0.0,0.0,0.0,0.0,8.32,4.0,0.0
20131001:1300,0.0,0.0,0.0,0.0,0.0,8.17,3.38,0.0
20131001:1400,0.0,0.0,0.0,0.0,0.0,8.27,3.03,0.0
20131001:1500,23.92,6.22,37.38,0.92,7.16,8.38,2.69,0.0
20131001:1600,98.16,29.1,100.0,2.53,16.39,8.96,2.34,0.0
20131001:1700,240.49,117.46,168.82,4.94,24.7,9.42,2.41,0.0
20131001:1800,79.94,0.0,107.27,2.33,31.48,9.92,2.48,0.0
20131001:1900,106.36,0.0,137.01,2.98,36.02,10.03,3.03,0.0
20131001:2000,9.82,0.0,22.54,0.49,37.68,10.36,2.76,0.0
20131001:2100,303.46,103.06,255.21,6.41,36.15,10.79,2.76,0.0
20131001:2200,81.07,0.0,109.07,2.37,31.71,11.11,2.55,0.0
20131001:2300,7.33,0.0,18.93,0.41,25.0,11.4,2.83,0.0
20131002:0000,0.0,0.0,3.61,0.08,16.38,11.15,3.03,0.0
20131002:0100,0.0,0.0,0.9,0.02,7.18,10.37,2.76,0.0
20131002:0200,0.0,0.0,0.0,0.0,0.0,9.93,2.9,0.0
20131002:0300,0.0,0.0,0.0,0.0,0.0,9.04,2.9,0.0
20131002:0400,0.0,0.0,0.0,0.0,0.0,8.76,3.03,0.0
20131002:0500,0.0,0.0,0.0,0.0,0.0,8.86,3.17,0.0
20131002:0600,0.0,0.0,0.0,0.0,0.0,8.94,3.45,0.0
20131002:0700,0.0,0.0,0.0,0.0,0.0,8.98,3.93,0.0
20131002:0800,0.0,0.0,0.0,0.0,0.0,9.17,3.66,0.0
20131002:0900,0.0,0.0,0.0,0.0,0.0,8.72,3.31,0.0
20131002:1000,0.0,0.0,0.0,0.0,0.0,8.62,3.31,0.0
20131002:1100,0.0,0.0,0.0,0.0,0.0,8.59,3.24,0.0
20131002:1200,0.0,0.0,0.0,0.0,0.0,8.62,3.17,0.0
20131002:1300,0.0,0.0,0.0,0.0,0.0,8.55,3.24,0.0
20131002:1400,0.0,0.0,0.0,0.0,0.0,8.54,3.24,0.0
20131002:1500,5.13,0.0,15.32,0.33,6.91,8.54,3.52,0.0
20131002:1600,27.12,0.0,45.07,0.98,16.13,8.58,3.72,0.0
20131002:1700,130.98,20.01,143.28,3.33,24.4,8.75,3.79,0.0
20131002:1800,87.66,0.0,115.38,2.51,31.15,8.93,3.59,0.0
20131002:1900,4.56,0.0,14.42,0.31,35.66,9.03,3.03,0.0
20131002:2000,69.2,0.0,94.65,2.06,37.29,9.08,3.03,0.0
20131002:2100,20.58,0.0,36.96,0.8,35.75,9.28,2.9,0.0
20131002:2200,6.83,0.0,18.03,0.39,31.32,9.24,2.83,0.0
20131002:2300,69.84,0.0,95.55,2.08,24.62,9.38,2.48,0.0
20131003:0000,6.23,0.0,17.13,0.37,16.02,9.71,1.72,0.0
20131003:0100,0.0,0.0,5.41,0.12,6.83,9.59,0.76,0.0
20131003:0200,0.0,0.0,0.0,0.0,0.0,9.08,0.55,0.0
20131003:0300,0.0,0.0,0.0,0.0,0.0,7.49,1.52,0.0
20131003:0400,0.0,0.0,0.0,0.0,0.0,7.29,2.21,0.0
20131003:0500,0.0,0.0,0.0,0.0,0.0,7.27,2.34,0.0
20131003:0600,0.0,0.0,0.0,0.0,0.0,7.12,2.34,0.0
20131003:0700,0.0,0.0,0.0,0.0,0.0,6.98,2.55,0.0
20131003:0800,0.0,0.0,0.0,0.0,0.0,6.96,2.55,0.0
20131003:0900,0.0,0.0,0.0,0.0,0.0,6.75,2.41,0.0
20131003:1000,0.0,0.0,0.0,0.0,0.0,6.82,2.62,0.0
20131003:1100,0.0,0.0,0.0,0.0,0.0,6.38,2.34,0.0
20131003:1200,0.0,0.0,0.0,0.0,0.0,6.17,1.72,0.0
20131003:1300,0.0,0.0,0.0,0.0,0.0,6.17,1.03,0.0
20131003:1400,0.0,0.0,0.0,0.0,0.0,5.77,0.76,0.0
20131003:1500,40.41,45.48,33.78,1.47,6.66,5.85,0.69,0.0
20131003:1600,241.35,231.68,70.12,4.51,15.86,7.41,0.76,0.0
20131003:1700,447.92,440.39,94.39,7.45,24.11,8.76,0.62,0.0
20131003:1800,417.64,284.04,210.58,7.47,30.82,9.83,1.03,0.0
20131003:1900,468.28,304.57,253.76,8.41,35.3,11.04,1.31,0.0
20131003:2000,494.95,319.64,274.26,8.82,36.9,12.02,1.45,0.0
20131003:2100,488.39,325.2,260.63,8.45,35.36,12.63,1.66,0.0
20131003:2200,505.61,396.98,210.12,7.96,30.93,12.92,1.72,0.0
20131003:2300,334.54,224.91,173.89,5.43,24.25,12.92,1.93,0.0
20131004:0000,104.69,37.31,99.53,2.37,15.66,12.47,1.93,0.0
20131004:0100,12.91,0.0,27.04,0.59,6.49,11.77,1.52,0.0
20131004:0200,0.0,0.0,0.0,0.0,0.0,10.98,1.1,0.0
20131004:0300,0.0,0.0,0.0,0.0,0.0,10.14,0.83,0.0
20131004:0400,0.0,0.0,0.0,0.0,0.0,9.6,1.03,0.0
20131004:0500,0.0,0.0,0.0,0.0,0.0,8.51,1.31,0.0
20131004:0600,0.0,0.0,0.0,0.0,0.0,6.96,1.52,0.0
20131004:0700,0.0,0.0,0.0,0.0,0.0,8.48,1.17,0.0
20131004:0800,0.0,0.0,0.0,0.0,0.0,6.58,1.79,0.0
20131004:0900,0.0,0.0,0.0,0.0,0.0,6.69,1.93,0.0
20131004:1000,0.0,0.0,0.0,0.0,0.0,6.9,2.07,0.0
20131004:1100,0.0,0.0,0.0,0.0,0.0,6.98,2.41,0.0
20131004:1200,0.0,0.0,0.0,0.0,0.0,6.93,2.28,0.0
20131004:1300,0.0,0.0,0.0,0.0,0.0,6.77,2.07,0.0
20131004:1400,0.0,0.0,0.0,0.0,0.0,6.61,1.93,0.0
20131004:1500,26.64,16.09,34.73,1.0,6.41,6.76,2.0,0.0
20131004:1600,65.92,5.53,85.39,1.92,15.59,7.83,1.66,0.0
20131004:1700,275.52,169.21,158.63,5.23,23.82,9.82,1.59,0.0
20131004:1800,404.77,269.8,210.45,7.27,30.49,11.16,1.45,0.0
20131004:1900,437.91,266.52,255.28,8.02,34.94,11.77,1.52,0.0
20131004:2000,251.22,63.75,239.6,5.76,36.52,12.47,1.45,0.0
20131004:2100,186.19,27.99,201.71,4.63,34.96,12.67,1.1,0.0
20131004:2200,93.64,0.0,124.39,2.7,30.54,12.27,0.76,0.0
20131004:2300,50.94,0.0,74.82,1.63,23.88,12.32,0.41,0.0
20131005:0000,6.7,0.0,18.03,0.39,15.31,12.37,0.62,0.0
20131005:0100,6.13,0.0,17.13,0.37,6.14,12.19,0.76,0.0
20131005:0200,0.0,0.0,0.0,0.0,0.0,12.16,0.55,0.0
20131005:0300,0.0,0.0,0.0,0.0,0.0,12.37,0.34,0.0
20131005:0400,0.0,0.0,0.0,0.0,0.0,12.05,0.62,0.0
20131005:0500,0.0,0.0,0.0,0.0,0.0,11.77,0.76,0.0
20131005:0600,0.0,0.0,0.0,0.0,0.0,11.2,0.9,0.0
20131005:0700,0.0,0.0,0.0,0.0,0.0,10.52,1.31,0.0
20131005:0800,0.0,0.0,0.0,0.0,0.0,10.34,1.52,0.0
20131005:0900,0.0,0.0,0.0,0.0,0.0,10.79,1.66,0.0
20131005:1000,0.0,0.0,0.0,0.0,0.0,10.93,1.66,0.0
20131005:1100,0.0,0.0,0.0,0.0,0.0,11.0,1.66,0.0
20131005:1200,0.0,0.0,0.0,0.0,0.0,11.18,1.79,0.0
20131005:1300,0.0,0.0,0.0,0.0,0.0,11.43,2.0,0.0
20131005:1400,0.0,0.0,0.0,0.0,0.0,11.37,1.86,0.0
20131005:1500,0.0,0.0,5.41,0.12,6.16,11.26,1.59,0.0
20131005:1600,0.0,0.0,5.41,0.12,15.32,11.88,1.31,0.0
20131005:1700,66.21,0.0,92.84,2.02,23.52,12.81,1.17,0.0
20131005:1800,82.12,0.0,111.77,2.43,30.17,13.81,1.1,0.0
20131005:1900,106.25,0.0,139.72,3.04,34.58,14.08,1.31,0.0
20131005:2000,294.12,102.73,254.1,6.39,36.13,14.6,1.24,0.0
20131005:2100,441.17,275.37,259.74,7.9,34.57,15.14,1.45,0.0
20131005:2200,373.52,227.06,225.48,6.62,30.15,15.78,1.52,0.0
20131005:2300,331.17,235.48,167.95,5.33,23.51,16.28,1.17,0.0
20131006:0000,95.62,34.35,94.58,2.23,14.95,16.26,0.69,0.0
20131006:0100,41.26,29.57,37.35,0.86,5.8,15.76,1.1,0.0
20131006:0200,0.0,0.0,0.0,0.0,0.0,14.7,1.52,0.0
20131006:0300,0.0,0.0,0.0,0.0,0.0,13.28,1.52,0.0
20131006:0400,0.0,0.0,0.0,0.0,0.0,12.27,1.72,0.0
20131006:0500,0.0,0.0,0.0,0.0,0.0,11.67,1.86,0.0
20131006:0600,0.0,0.0,0.0,0.0,0.0,11.26,2.0,0.0
20131006:0700,0.0,0.0,0.0,0.0,0.0,11.18,2.07,0.0
20131006:0800,0.0,0.0,0.0,0.0,0.0,11.07,1.93,0.0
20131006:0900,0.0,0.0,0.0,0.0,0.0,11.09,1.72,0.0
20131006:1000,0.0,0.0,0.0,0.0,0.0,10.86,1.79,0.0
20131006:1100,0.0,0.0,0.0,0.0,0.0,10.35,2.0,0.0
20131006:1200,0.0,0.0,0.0,0.0,0.0,10.21,2.21,0.0
20131006:1300,0.0,0.0,0.0,0.0,0.0,9.85,2.14,0.0
20131006:1400,0.0,0.0,0.0,0.0,0.0,9.35,2.14,0.0
20131006:1500,35.49,40.91,31.49,1.25,5.91,9.22,2.14,0.0
20131006:1600,230.4,224.1,69.03,4.21,15.06,11.65,1.72,0.0
20131006:1700,431.31,431.9,93.28,7.11,23.22,14.86,1.45,0.0
20131006:1800,584.34,616.05,108.12,9.47,29.84,16.46,1.38,0.0
20131006:1900,683.37,745.44,118.28,10.98,34.21,16.98,1.38,0.0
20131006:2000,736.06,806.77,123.92,11.51,35.75,17.69,2.14,0.0
20131006:2100,732.48,795.64,123.72,11.02,34.18,18.06,2.69,0.0
20131006:2200,409.7,276.26,221.01,6.92,29.77,18.05,2.76,0.0
20131006:2300,326.62,230.64,166.85,5.23,23.14,17.92,2.48,0.0
20131007:0000,87.0,28.42,90.8,2.12,14.6,17.62,1.93,0.0
20131007:0100,2.33,0.0,10.82,0.24,5.45,17.03,2.07,0.0
20131007:0200,0.0,0.0,0.0,0.0,0.0,15.63,2.41,0.0
20131007:0300,0.0,0.0,0.0,0.0,0.0,14.38,2.28,0.0
20131007:0400,0.0,0.0,0.0,0.0,0.0,13.63,2.21,0.0
20131007:0500,0.0,0.0,0.0,0.0,0.0,13.09,2.48,0.0
20131007:0600,0.0,0.0,0.0,0.0,0.0,12.76,2.69,0.0
20131007:0700,0.0,0.0,0.0,0.0,0.0,12.0,3.1,0.0
20131007:0800,0.0,0.0,0.0,0.0,0.0,11.73,4.55,0.0
20131007:0900,0.0,0.0,0.0,0.0,0.0,11.42,4.9,0.0
20131007:1000,0.0,0.0,0.0,0.0,0.0,11.43,4.76,0.0
20131007:1100,0.0,0.0,0.0,0.0,0.0,11.25,5.1,0.0
20131007:1200,0.0,0.0,0.0,0.0,0.0,10.9,5.31,0.0
20131007:1300,0.0,0.0,0.0,0.0,0.0,10.8,5.72,0.0
20131007:1400,0.0,0.0,0.0,0.0,0.0,10.7,5.24,0.0
20131007:1500,0.0,0.0,2.7,0.06,5.66,10.86,4.48,0.0
20131007:1600,37.08,0.0,57.69,1.25,14.79,10.99,4.0,0.0
20131007:1700,436.93,419.93,94.52,6.92,22.93,11.31,3.59,0.0
20131007:1800,595.82,596.53,110.47,9.19,29.51,12.05,3.17,0.0
20131007:1900,303.9,118.84,243.08,6.31,33.85,12.98,2.9,0.0
20131007:2000,201.8,34.2,211.81,4.9,35.36,12.92,3.03,0.0
20131007:2100,134.84,6.74,164.05,3.63,33.79,12.9,3.03,0.0
20131007:2200,79.77,0.0,108.17,2.35,29.39,12.68,3.45,0.0
20131007:2300,132.26,28.45,138.25,3.19,22.77,12.05,3.72,0.0
20131008:0000,0.67,0.0,7.21,0.16,14.25,11.51,3.93,0.0
20131008:0100,0.0,0.0,0.9,0.02,5.11,11.41,3.17,0.0
20131008:0200,0.0,0.0,0.0,0.0,0.0,11.43,2.41,0.0
20131008:0300,0.0,0.0,0.0,0.0,0.0,11.43,1.86,0.0
20131008:0400,0.0,0.0,0.0,0.0,0.0,11.34,1.59,0.0
20131008:0500,0.0,0.0,0.0,0.0,0.0,11.22,2.0,0.0
20131008:0600,0.0,0.0,0.0,0.0,0.0,11.06,3.59,0.0
20131008:0700,0.0,0.0,0.0,0.0,0.0,11.07,4.21,0.0
20131008:0800,0.0,0.0,0.0,0.0,0.0,10.96,4.34,0.0
20131008:0900,0.0,0.0,0.0,0.0,0.0,10.54,4.48,0.0
20131008:1000,0.0,0.0,0.0,0.0,0.0,10.19,4.28,0.0
20131008:1100,0.0,0.0,0.0,0.0,0.0,9.82,4.0,0.0
20131008:1200,0.0,0.0,0.0,0.0,0.0,9.58,4.14,0.0
20131008:1300,0.0,0.0,0.0,0.0,0.0,9.23,4.21,0.0
20131008:1400,0.0,0.0,0.0,0.0,0.0,9.04,4.28,0.0
20131008:1500,28.47,36.34,25.58,1.12,5.4,9.15,4.34,0.0
20131008:1600,229.97,218.15,69.82,4.04,14.52,9.81,4.14,0.0
20131008:1700,403.1,371.18,99.67,6.35,22.63,10.52,4.34,0.0
20131008:1800,343.65,191.71,210.16,6.33,29.18,11.25,4.21,0.0
20131008:1900,714.89,737.6,122.03,10.78,33.49,11.91,3.17,0.0
20131008:2000,761.97,797.33,127.73,11.29,34.98,11.99,3.03,0.0
20131008:2100,744.36,782.54,127.47,10.76,33.4,12.48,2.55,0.0
20131008:2200,429.45,293.66,213.98,6.86,29.01,12.73,2.9,0.0
20131008:2300,540.47,531.53,111.11,6.88,22.4,12.87,3.1,0.0
20131009:0000,349.88,329.19,90.5,3.98,13.9,12.73,2.97,0.0
20131009:0100,94.53,97.07,37.83,1.06,4.78,12.21,2.76,0.0
20131009:0200,0.0,0.0,0.0,0.0,0.0,11.43,2.83,0.0
20131009:0300,0.0,0.0,0.0,0.0,0.0,10.74,2.41,0.0
20131009:0400,0.0,0.0,0.0,0.0,0.0,10.01,2.21,0.0
20131009:0500,0.0,0.0,0.0,0.0,0.0,9.22,2.0,0.0
20131009:0600,0.0,0.0,0.0,0.0,0.0,8.21,1.86,0.0
20131009:0700,0.0,0.0,0.0,0.0,0.0,7.83,1.86,0.0
20131009:0800,0.0,0.0,0.0,0.0,0.0,7.38,1.93,0.0
20131009:0900,0.0,0.0,0.0,0.0,0.0,7.15,2.07,0.0
20131009:1000,0.0,0.0,0.0,0.0,0.0,7.01,2.07,0.0
20131009:1100,0.0,0.0,0.0,0.0,0.0,6.87,1.93,0.0
20131009:1200,0.0,0.0,0.0,0.0,0.0,6.89,1.72,0.0
20131009:1300,0.0,0.0,0.0,0.0,0.0,6.44,1.59,0.0
20131009:1400,0.0,0.0,0.0,0.0,0.0,6.48,1.45,0.0
20131009:1500,0.71,0.0,7.21,0.16,5.15,7.06,1.31,0.0
20131009:1600,86.39,29.97,86.11,2.18,14.24,8.3,0.76,0.0
20131009:1700,236.45,132.24,152.75,4.59,22.33,10.25,0.9,0.0
20131009:1800,324.69,177.63,208.48,6.13,28.85,11.22,1.31,0.0
20131009:1900,501.14,366.79,230.95,8.37,33.13,10.62,1.31,0.0
20131009:2000,493.94,333.86,255.35,8.37,34.6,11.29,1.59,0.0
20131009:2100,464.16,304.52,247.49,7.78,33.01,11.77,1.86,0.0
20131009:2200,654.02,673.46,120.78,8.96,28.63,12.0,1.86,0.0
20131009:2300,398.78,326.19,146.77,5.53,22.04,12.0,1.93,0.0
20131010:0000,186.73,131.96,97.9,2.74,13.55,11.73,2.14,0.0
20131010:0100,0.0,0.0,3.61,0.08,4.44,11.01,2.21,0.0
20131010:0200,0.0,0.0,0.0,0.0,0.0,10.37,2.21,0.0
20131010:0300,0.0,0.0,0.0,0.0,0.0,10.05,2.21,0.0
20131010:0400,0.0,0.0,0.0,0.0,0.0,9.79,2.07,0.0
20131010:0500,0.0,0.0,0.0,0.0,0.0,9.58,2.07,0.0
20131010:0600,0.0,0.0,0.0,0.0,0.0,9.31,2.07,0.0
20131010:0700,0.0,0.0,0.0,0.0,0.0,8.65,1.79,0.0
20131010:0800,0.0,0.0,0.0,0.0,0.0,8.54,2.0,0.0
20131010:0900,0.0,0.0,0.0,0.0,0.0,8.49,1.86,0.0
20131010:1000,0.0,0.0,0.0,0.0,0.0,8.23,1.31,0.0
20131010:1100,0.0,0.0,0.0,0.0,0.0,8.34,1.1,0.0
20131010:1200,0.0,0.0,0.0,0.0,0.0,8.82,0.76,0.0
20131010:1300,0.0,0.0,0.0,0.0,0.0,9.29,0.55,0.0
20131010:1400,0.0,0.0,0.0,0.0,0.0,9.27,0.34,0.0
20131010:1500,0.0,0.0,3.61,0.08,4.9,9.29,0.21,0.0
20131010:1600,59.37,7.62,76.71,1.74,13.97,9.44,0.14,0.0
20131010:1700,108.47,13.99,126.36,2.88,22.04,10.58,0.62,0.0
20131010:1800,253.74,103.06,200.94,5.27,28.52,11.13,1.38,0.0
20131010:1900,696.75,731.13,121.73,10.54,32.77,11.14,1.52,0.0
20131010:2000,156.65,13.32,181.29,4.06,34.22,11.34,1.79,0.0
20131010:2100,219.85,53.45,212.08,5.02,32.63,11.52,1.93,0.0
20131010:2200,449.4,320.78,211.8,6.96,28.25,11.86,2.14,0.0
